ResponseId,LanguageHaveWorkedWith
536,C#;C++
537,Bash/Shell;C;Go;Groovy;Java;Python;Ruby;Rust
538,Assembly;C;C++;Haskell;Kotlin;OCaml;Rust;Scala;Swift;TypeScript
539,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
540,Bash/Shell;Clojure;Haskell;HTML/CSS
541,Bash/Shell;C;Go;HTML/CSS;JavaScript;Lua;Rust;SQL
542,Bash/Shell;C;HTML/CSS;JavaScript;Kotlin;Objective-C;Rust;SQL;Swift;TypeScript
543,
544,Bash/Shell;C;C++;Go;Java;SQL
545,C#;C++
546,C;C#;C++;Go;Haskell;Java;JavaScript;Kotlin;Ruby;Rust;Scala;SQL;TypeScript
547,Bash/Shell;Erlang
548,C#;C++;HTML/CSS;Java;JavaScript;PowerShell;Python;Rust;SQL;TypeScript
549,Bash/Shell;Go;HTML/CSS;Lua;SQL;Swift
550,C#;SQL
551,Python;SQL
552,Bash/Shell;C;C++;Go;Groovy;HTML/CSS;Java;JavaScript;PowerShell;Python;Rust;TypeScript
553,C;Java;JavaScript;Python;SQL;TypeScript
554,C#;HTML/CSS;JavaScript;Python;Rust
555,Dart;Go;Java;JavaScript;Kotlin;TypeScript
556,Bash/Shell;C#;Dart;JavaScript;Perl;Python;R;Rust;TypeScript
557,TypeScript
558,HTML/CSS;JavaScript;Perl;PHP;Python;SQL
559,C#;C++;F#;Rust;SQL
560,Bash/Shell;HTML/CSS;Java;JavaScript;Python;SQL
561,Bash/Shell;C;Elixir;HTML/CSS;JavaScript;Kotlin;PHP;Rust;SQL;TypeScript
562,Bash/Shell;C#;Java;Perl;SQL
563,Bash/Shell;C#;Dart;HTML/CSS;Java;JavaScript;MATLAB;SQL
564,HTML/CSS;Java;JavaScript;TypeScript
565,C++;Java;JavaScript;Python
566,Bash/Shell;C#;Go;HTML/CSS;JavaScript;PowerShell;Ruby;SQL;TypeScript;VBA
567,Assembly;Bash/Shell;C;C++;HTML/CSS;JavaScript;Rust;SQL;TypeScript
568,Assembly;C;C++;Rust;SQL
569,Assembly;Bash/Shell;C#;C++;JavaScript;Lua;PowerShell;Python;Rust;SQL;TypeScript
570,Bash/Shell;C;Java
571,C++;Go;Python
572,Bash/Shell;C;C++;MATLAB;Python
573,C;JavaScript;R;Rust
574,HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;Rust;SQL;TypeScript
575,Bash/Shell;C++;HTML/CSS;JavaScript;Python;Rust;TypeScript
576,Bash/Shell;HTML/CSS;Java;PHP;Python
577,C;C#;C++;HTML/CSS;JavaScript;Rust;TypeScript
578,Bash/Shell;Python;Rust;TypeScript
579,Bash/Shell;C;Kotlin;Rust;SQL
580,Bash/Shell;HTML/CSS;JavaScript;Python;Rust
581,Bash/Shell;C#;Java;PowerShell;SQL
582,Assembly;Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;OCaml;Perl;PHP;Python;Rust;SQL
583,C#
584,Bash/Shell;HTML/CSS;PHP;Python;SQL
585,Bash/Shell;C#;Elixir;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript
586,C++;Python;Rust
587,Bash/Shell;HTML/CSS;JavaScript;PHP;Python;R;SAS;SQL
588,Clojure;Java;TypeScript
589,
590,C#;F#;JavaScript
591,HTML/CSS;JavaScript;Python;Rust;TypeScript
592,Java;Kotlin;TypeScript
593,Bash/Shell;HTML/CSS;JavaScript;PHP;Rust;SQL;TypeScript
594,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell;Python;TypeScript
595,C#;JavaScript;PowerShell;SQL;TypeScript
596,Groovy;HTML/CSS;Java;JavaScript;Lua;PowerShell;Python;SQL
597,Bash/Shell;Groovy;Java;JavaScript;Kotlin;PHP;Python;Rust;SQL;TypeScript
598,HTML/CSS;Java;JavaScript;PHP;TypeScript
599,HTML/CSS;JavaScript;TypeScript
600,Dart;HTML/CSS;JavaScript;PHP;Python;SQL;Swift
601,Java
602,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;LISP;Python;Rust;SQL;TypeScript
603,Bash/Shell;Groovy;HTML/CSS;Java;JavaScript;PHP;Python;Rust;SQL
604,Bash/Shell;C;Python;Rust
605,Python;SQL
606,HTML/CSS;JavaScript;TypeScript
607,Bash/Shell;Clojure;Java
608,JavaScript;Rust;TypeScript
609,Groovy;Java;JavaScript;Python;Rust;Scala
610,C;C++;PowerShell;Python
611,C;C++;Kotlin;Rust
612,C;C++;Clojure;Go;Java
613,C;C++;JavaScript;Python;Rust;SQL;TypeScript
614,Java;JavaScript;Python;Scala;SQL;TypeScript
615,Bash/Shell;Perl;Python
616,Clojure;Groovy;HTML/CSS;JavaScript;Ruby
617,Go;Java;Rust
618,C;C#;JavaScript;SQL
619,C#;C++;HTML/CSS;JavaScript;PowerShell
620,Bash/Shell;Clojure;HTML/CSS;Java;JavaScript;TypeScript
621,Bash/Shell;Clojure;Java;LISP;Python;R
622,C#;JavaScript;SQL;TypeScript
623,HTML/CSS;JavaScript;PHP
624,C;C#;C++;Go;Java;JavaScript;Julia;Rust;SQL;TypeScript
625,C++;HTML/CSS;JavaScript;Rust;TypeScript
626,Bash/Shell;C;HTML/CSS;JavaScript;PHP;SQL
627,HTML/CSS;JavaScript;Lua;Python;Rust;TypeScript
628,Clojure
629,Clojure;Groovy;HTML/CSS;Java;JavaScript;Python;SQL
630,C;C++;HTML/CSS;JavaScript;Objective-C;Python;Rust;TypeScript
631,C#;Go;HTML/CSS;JavaScript;Python;SQL;TypeScript
632,C;C++;SQL
633,Groovy;JavaScript;Python;Rust
634,Bash/Shell;Clojure;Groovy
635,C#;HTML/CSS;JavaScript;PowerShell;SQL
636,C;C++;HTML/CSS;JavaScript;MATLAB;PowerShell;Python;Rust;Solidity;SQL
637,C#;Go;HTML/CSS;Java;JavaScript;Python
638,C#;Clojure;Go;HTML/CSS;JavaScript;SQL
639,C#;C++;Python;Rust
640,C#;HTML/CSS;Java;Lua;Python;Rust
641,Groovy;HTML/CSS;Java;JavaScript;Rust;SQL;TypeScript
642,Clojure;Java
643,Bash/Shell;Python;Scala
644,Bash/Shell;Java;OCaml
645,HTML/CSS;PHP;Rust;TypeScript
646,Bash/Shell;HTML/CSS;JavaScript;PHP
647,C++;Rust
648,Java;Kotlin;Lua;PowerShell;SQL
649,JavaScript;Perl;Python;Rust
650,Assembly;Bash/Shell;C;C++;Dart;Fortran;Java;JavaScript;Julia;Lua;Python;Rust;TypeScript
651,Bash/Shell;Go;HTML/CSS;Java;JavaScript;Lua;Perl;Python;Ruby;Rust;TypeScript
652,C++;HTML/CSS;JavaScript;MATLAB;Python
653,Bash/Shell;HTML/CSS;Java;JavaScript;PHP;SQL
654,Bash/Shell;HTML/CSS;Java;JavaScript;Python
655,Go;Python
656,Bash/Shell;Clojure;Go;HTML/CSS;Java;JavaScript;Ruby;SQL;TypeScript
657,C#;JavaScript;Rust;TypeScript
658,Groovy;Java;JavaScript;Julia;Rust;TypeScript
659,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Kotlin;PHP;PowerShell;Python;Ruby;Rust;TypeScript
660,C;C++;HTML/CSS;JavaScript;Python;Rust;Swift
661,Bash/Shell;HTML/CSS;Java;JavaScript;PowerShell;Python;Ruby;SQL
662,Assembly;C;Python
663,Dart;Rust;TypeScript
664,C#;HTML/CSS;JavaScript;PowerShell;SQL
665,Bash/Shell;C;C++;Go;Haskell;HTML/CSS;JavaScript;LISP;PHP;Python;Rust;SQL;TypeScript
666,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
667,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Lua;PowerShell;Python;Rust;SQL;TypeScript
668,Bash/Shell;C#;PowerShell
669,C#;JavaScript;PHP
670,C++;Perl;PHP;Python;R;SQL
671,Bash/Shell;COBOL;Java
672,C#;HTML/CSS;JavaScript;Python;Rust;SQL
673,JavaScript;Ruby
674,C;C++;Java;Python
675,Bash/Shell;Go;HTML/CSS;SQL
676,Clojure;Elixir;JavaScript;Ruby;TypeScript
677,SQL
678,Assembly;Bash/Shell;C;C++;HTML/CSS;JavaScript;Python;Rust
679,C#;JavaScript;SQL
680,Erlang;Go;Python
681,Assembly;HTML/CSS;JavaScript;Rust
682,C;C++;Python;Rust
683,HTML/CSS;JavaScript;PHP;TypeScript
684,JavaScript;Python
685,Assembly;C;C++;HTML/CSS;Java;JavaScript;Python;Rust;TypeScript
686,Bash/Shell;C#;Elixir;Erlang;F#;Haskell;HTML/CSS;JavaScript;LISP;Python;Rust;SQL;TypeScript
687,C#;HTML/CSS;Python
688,Python;Rust
689,HTML/CSS;JavaScript;PHP;Python;SQL
690,HTML/CSS;JavaScript;PHP;SQL
691,Python;Rust;SQL
692,C;C++;Java;JavaScript;Rust;SQL
693,Python;Rust
694,Assembly;C;C++;HTML/CSS;Java;JavaScript;Python;Ruby;Rust;TypeScript
695,JavaScript;MATLAB;Python;Rust
696,JavaScript;TypeScript
697,Clojure;Java;JavaScript;SQL;TypeScript
698,Bash/Shell;C++;JavaScript;Kotlin;PHP;Python;SQL;TypeScript
699,Bash/Shell;C;HTML/CSS;JavaScript;PHP;PowerShell;SQL;TypeScript
700,Bash/Shell;Go;HTML/CSS;JavaScript;SQL;TypeScript
701,APL;Assembly;Bash/Shell;C;Elixir;Go;Haskell;HTML/CSS;Java;Julia;LISP;Lua;OCaml;Python;Rust
702,Bash/Shell;Groovy;Java;JavaScript;Kotlin;Python;Rust;Scala;TypeScript
703,Bash/Shell;HTML/CSS;Java;JavaScript;TypeScript
704,Assembly;C#;C++;Java;Python;SQL
705,Bash/Shell;Dart;Java;JavaScript;Kotlin;Python;SQL;Swift;TypeScript
706,
707,C#;Go;Groovy;HTML/CSS;Java;JavaScript;Python;Solidity;SQL;Swift;TypeScript
708,Bash/Shell;Crystal;F#;HTML/CSS;JavaScript;Python;Rust;SQL;VBA
709,Assembly;Bash/Shell;C;C++;Go;Java;Python;SQL
710,HTML/CSS;Java;JavaScript;PowerShell;Swift;TypeScript
711,Bash/Shell;C++;Haskell;HTML/CSS;JavaScript;LISP;Lua;PHP;Python;Rust
712,Bash/Shell;Clojure;Groovy;HTML/CSS;Java;JavaScript;R;SQL;TypeScript
713,HTML/CSS;Java;JavaScript;Rust;TypeScript
714,C#;C++;Rust
715,JavaScript;Python;TypeScript
716,Bash/Shell;C#;Java;Lua;Python;SQL
717,HTML/CSS;JavaScript;Python;Rust;TypeScript
718,C#;Crystal;Java;JavaScript;MATLAB;Python;Scala;SQL;VBA
719,
720,C#;HTML/CSS;JavaScript;PowerShell;Python;SQL
721,C#;Java;SQL
722,C;C++;Go;Java;JavaScript;Lua;Perl;Rust;Scala;Swift;TypeScript
723,Clojure
724,Bash/Shell;Groovy;Kotlin
725,Clojure;HTML/CSS;JavaScript;Rust;SQL;TypeScript
726,C++;Go;Haskell;Julia;Python;Rust
727,C#;Elixir;Java;LISP;Python
728,Java;Python;TypeScript
729,C#;HTML/CSS;JavaScript;PHP
730,Bash/Shell;Go;PHP;PowerShell;Python;SQL;TypeScript
731,Bash/Shell;C;C#;C++;Go;HTML/CSS;JavaScript;Python;R;Rust;SQL;TypeScript
732,C;C++;Dart;HTML/CSS;Java;JavaScript;Lua;PowerShell;Rust;TypeScript
733,Bash/Shell;Java;PowerShell;Python
734,Assembly;Bash/Shell;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
735,HTML/CSS;Java;Python;SQL
736,HTML/CSS;JavaScript;TypeScript
737,HTML/CSS;JavaScript;Ruby;SQL;TypeScript
738,Assembly;C;C#;C++;F#;HTML/CSS;JavaScript;Lua;PHP;Python;Rust;SQL;TypeScript
739,C#;Java;JavaScript;SQL;TypeScript
740,C#;C++;PowerShell;SQL
741,C#;C++;Java;Python
742,Assembly;Bash/Shell;C;C#;C++;Haskell;HTML/CSS;JavaScript;Kotlin;Lua;PowerShell;Python;Ruby;Rust;SQL;TypeScript
743,C
744,Bash/Shell;C#;Dart;HTML/CSS;JavaScript;Kotlin;PHP;PowerShell;Python;TypeScript
745,Bash/Shell;C;C++;Haskell;Java;Python;Rust
746,C++;Go;Haskell;Lua;Rust
747,Rust
748,C#;COBOL;F#;HTML/CSS;Java;JavaScript;PowerShell;SQL;TypeScript
749,C;HTML/CSS;JavaScript;Kotlin;Lua;Python;Rust;SQL;TypeScript
750,C#;Java;SQL
751,Clojure
752,Assembly;Bash/Shell;Haskell;Python;Rust;Scala;TypeScript
753,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell;Python
754,C;C++;Python;Rust
755,C++;OCaml
756,Bash/Shell;Haskell;HTML/CSS;Lua;Python;TypeScript
757,Bash/Shell;C;C#;C++;Go;Java;LISP;Python;Ruby;SQL
758,C#
759,Assembly;Bash/Shell;C;C++;Groovy;Java;JavaScript;LISP;Perl;Python;Rust;TypeScript
760,Bash/Shell;JavaScript;SQL;TypeScript
761,C#;HTML/CSS;JavaScript;SQL;TypeScript
762,Bash/Shell;Perl;Python;Rust;SQL;TypeScript
763,Bash/Shell;Elixir;Go;HTML/CSS;JavaScript;PHP;SQL
764,Bash/Shell;C;Go;HTML/CSS;JavaScript;Lua;Perl;PHP;Python;Rust;SQL
765,Bash/Shell;HTML/CSS;Java;Python;SQL
766,C;C++;Clojure;JavaScript;Python
767,Bash/Shell;C;Go;Java;Lua;Python;SQL
768,Bash/Shell;Go;HTML/CSS;Java;JavaScript;Perl;PHP;PowerShell;Python;Rust
769,C#;Go;HTML/CSS;JavaScript;Python;SQL;TypeScript
770,C#;HTML/CSS;JavaScript;PowerShell;Rust;SQL;TypeScript
771,Bash/Shell;C;C++;Elixir;Fortran;Java;JavaScript;Python;Rust
772,HTML/CSS;JavaScript;Python;TypeScript
773,Go;HTML/CSS;JavaScript;Python;Rust
774,JavaScript;SQL;TypeScript
775,Go;Python;Rust
776,TypeScript
777,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Kotlin;Rust;TypeScript
778,Bash/Shell;HTML/CSS;Java;JavaScript;PowerShell;Python;Rust;TypeScript
779,Lua;Python;Rust
780,HTML/CSS;JavaScript;PHP;SQL;TypeScript
781,Bash/Shell;Haskell;HTML/CSS;Java;JavaScript;Python;Rust;SQL
782,C;Java;Python;Rust
783,Java;Python
784,Bash/Shell;C;C++;Haskell;Java;Python;Rust;SQL
785,C#
786,C#;C++;JavaScript;TypeScript
787,Assembly;Bash/Shell;C;HTML/CSS;JavaScript;Python;SQL
788,Go;Python;Rust
789,Bash/Shell;JavaScript;PHP;SQL;TypeScript
790,C;Rust
791,Bash/Shell;C;C#;C++;Go;Groovy;Java;Python
792,Bash/Shell;Go;HTML/CSS;Perl;PHP;PowerShell;Python;R;VBA
793,Bash/Shell;HTML/CSS;Java;JavaScript;Python;SQL
794,C;C++;JavaScript;Python;Rust;TypeScript
795,JavaScript
796,COBOL;HTML/CSS;Java;Perl;SQL
797,Java;JavaScript;Kotlin;Rust;SQL;TypeScript
798,Bash/Shell;C;C++;Go;Java;JavaScript;Python;Rust
799,C#;PowerShell;Python;Rust;SQL
800,Go;HTML/CSS;JavaScript;Lua;Python;Rust;TypeScript
801,Bash/Shell;C++;Python;Rust
802,C++;Go;Python
803,JavaScript
804,C;C++;HTML/CSS;Kotlin;Python;Rust
805,Assembly;C++;Java;Python;SQL
806,Bash/Shell;Go;Java;Rust;TypeScript
807,C++;HTML/CSS;JavaScript;Lua;PHP;PowerShell;Python;Rust;SQL
808,Rust;SQL;TypeScript
809,Go;JavaScript;Rust
810,Bash/Shell;C#;HTML/CSS;JavaScript;PHP;SQL
811,Bash/Shell;Go;Java;JavaScript;Kotlin;Python
812,Bash/Shell;C#;PowerShell;Python;SQL
813,C++;Java;JavaScript;Kotlin;Lua;Python;Rust
814,Assembly;Bash/Shell;C;C#;C++;Clojure;Fortran;Go;HTML/CSS;Java;JavaScript;LISP;Lua;Python;R;Rust
815,Bash/Shell;C;C++;HTML/CSS;JavaScript;LISP;Python;SQL;TypeScript
816,Java;Kotlin
817,C#;Go;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;Rust;Scala;TypeScript
818,C++;Python;Rust
819,Bash/Shell;Clojure;HTML/CSS;JavaScript;OCaml;SQL
820,C;C++;HTML/CSS;JavaScript;Python;Rust;SQL
821,Bash/Shell;Clojure;Dart;HTML/CSS;JavaScript;SQL
822,APL;HTML/CSS;JavaScript
823,C#;HTML/CSS;Python;Rust
824,Bash/Shell;C;C#;Go;HTML/CSS;Java;JavaScript;Rust;SQL;TypeScript
825,C;Elixir;JavaScript;Lua;TypeScript
826,Assembly;Bash/Shell;C;C#;C++;F#;Go;JavaScript;Python;SQL;TypeScript
827,Bash/Shell;C++;Go;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript
828,Elixir;Haskell;Java;JavaScript;Kotlin;Rust;TypeScript
829,Bash/Shell;HTML/CSS;JavaScript;PHP;Rust;SQL;TypeScript
830,HTML/CSS;Java;PHP;Rust;SQL;TypeScript
831,Bash/Shell;Go;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL;TypeScript
832,HTML/CSS;Java;JavaScript;Kotlin;Python;Rust;TypeScript
833,Assembly;Bash/Shell;C;Python;Rust
834,C#;Python;Rust;TypeScript
835,Bash/Shell;C++;Go;Java;Python;Rust;SQL
836,Assembly;Bash/Shell;C;C++;Go;Haskell;JavaScript;MATLAB;Python;Rust
837,C#;F#;Haskell;JavaScript;Rust;TypeScript
838,C++;HTML/CSS;JavaScript;Kotlin;Python;SQL;TypeScript
839,Bash/Shell;C#;Clojure;HTML/CSS;JavaScript;Ruby;SQL;TypeScript
840,Bash/Shell;C#;Java;Kotlin;PowerShell;Python;SQL
841,APL;Assembly;Go;HTML/CSS;JavaScript;Kotlin;PHP;Python;Ruby;Rust;Solidity;SQL
842,Bash/Shell;Go;HTML/CSS;JavaScript;PHP;Python;Rust;SQL;TypeScript
843,Bash/Shell;Elixir;HTML/CSS;JavaScript;Kotlin;Python
844,C;C#;C++;F#;Rust
845,Dart;HTML/CSS;JavaScript;Kotlin;PHP;Rust;TypeScript
846,C#;TypeScript
847,C#;HTML/CSS;JavaScript;SQL
848,C#;HTML/CSS;Java;JavaScript;Python
849,C++;Rust
850,Bash/Shell;C;C++;Go;JavaScript;Python;Rust;SQL
851,Bash/Shell;C;C++;JavaScript;Lua;Python;Rust;TypeScript
852,Assembly;C#;C++;HTML/CSS;Java;JavaScript;SQL;VBA
853,C#;Go;Groovy;Python;SQL;TypeScript
854,JavaScript;Python;Rust
855,Assembly;C#;C++;JavaScript;Rust;TypeScript
856,C#;PowerShell;SQL;TypeScript
857,Delphi;SQL
858,Bash/Shell;C++;HTML/CSS;Java;JavaScript;Python;Rust;SQL;TypeScript
859,Bash/Shell;Go;JavaScript;Lua;Python;Ruby;SQL;TypeScript
860,Go;JavaScript;Python;Rust;SQL;TypeScript
861,Java;JavaScript;Python;SQL;TypeScript
862,Python
863,C;Haskell;HTML/CSS;JavaScript;Rust;TypeScript
864,C;C#;C++;Rust
865,HTML/CSS;JavaScript;Rust;SQL;TypeScript
866,Java;JavaScript
867,Assembly;C;HTML/CSS;Java;JavaScript;Python;Rust
868,Bash/Shell;Java;JavaScript
869,Python;SQL
870,Assembly;Bash/Shell;C;C#;C++;PowerShell;Rust;TypeScript
871,COBOL;Rust;SQL
872,Bash/Shell;C++;Java;JavaScript;SQL
873,HTML/CSS;Rust
874,Go;Python
875,Bash/Shell;Clojure;Dart;HTML/CSS;JavaScript;PHP;Ruby;SQL
876,C#;C++;Erlang;Haskell;Java;JavaScript;Python;TypeScript
877,Bash/Shell;C;HTML/CSS;JavaScript;Python;Rust;TypeScript
878,Bash/Shell;C;C#;C++;Java;Perl;PowerShell;Python;Rust;SQL
879,Clojure;Java
880,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Rust;SQL;TypeScript
881,Rust
882,HTML/CSS;JavaScript;TypeScript
883,Bash/Shell;Go;Python
884,HTML/CSS;JavaScript;PHP;SQL
885,Bash/Shell;C;HTML/CSS;Java;JavaScript;Python;R;Rust;Scala;TypeScript
886,Assembly;C;C++;JavaScript;Python;SQL
887,C#;C++;Lua;PowerShell;Python
888,Haskell;HTML/CSS;JavaScript;Kotlin;PHP;Python;R;Rust;SQL;TypeScript
889,Assembly;Bash/Shell;C#;C++;HTML/CSS;Lua;Rust;TypeScript
890,C;HTML/CSS;JavaScript;PHP;SQL
891,Assembly;Bash/Shell;C;C#;HTML/CSS;Java;JavaScript;Python;Rust;SQL
892,Bash/Shell;C#;Clojure;Go;Groovy;Java;Kotlin;Python;SQL
893,C;C++;JavaScript;Python;SQL
894,HTML/CSS;JavaScript
895,C;C++;Go;HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL;TypeScript
896,HTML/CSS;JavaScript;PHP;TypeScript
897,Clojure;JavaScript;Python;TypeScript
898,Java
899,Haskell;Java;Rust
900,C#;HTML/CSS;JavaScript;PowerShell;SQL
901,C++;Fortran;Haskell;JavaScript;Julia;Lua;Python;Rust
902,C++;HTML/CSS;JavaScript;MATLAB
903,Go;Rust
904,Java;Lua;Python;Rust;SQL
905,Bash/Shell;HTML/CSS;JavaScript;MATLAB;Python
906,JavaScript;Lua;PHP;SQL;TypeScript
907,C;Rust
908,C;C#;C++;Dart;HTML/CSS;Java;JavaScript;Python;SQL
909,C#;Clojure;Elixir;F#;HTML/CSS;JavaScript;PowerShell;SQL
910,C#;JavaScript;Rust
911,C;C++;HTML/CSS;JavaScript;Python;Rust;TypeScript
912,C++;HTML/CSS;JavaScript;Python;Rust;TypeScript
913,Assembly;C;JavaScript;Python;Rust
914,HTML/CSS;JavaScript;Swift
915,Python;Rust;SQL;TypeScript
916,Bash/Shell;Python;R;SQL
917,Rust;SQL;TypeScript
918,Bash/Shell;Python;Scala
919,Assembly;C;C++;HTML/CSS;MATLAB;Rust;VBA
920,Rust
921,PowerShell;Python
922,LISP;Rust;SQL
923,Bash/Shell;C;C#;C++;Lua;Python;Rust
924,Bash/Shell;Python;Rust
925,HTML/CSS;Java;JavaScript;Rust;TypeScript
926,C;C++;Go;JavaScript;Python;Rust;SQL;TypeScript
927,Bash/Shell;Go;HTML/CSS;JavaScript;Python;Rust
928,Bash/Shell;C++;Go;HTML/CSS;Java;JavaScript;Python;Rust;SQL;TypeScript
929,Go;Java;JavaScript;Kotlin;Rust;SQL
930,Bash/Shell;C;JavaScript;Python
931,JavaScript;Python;TypeScript
932,Bash/Shell;C;C++;Go;Java;JavaScript;PHP;Python
933,Bash/Shell;C++;Go;HTML/CSS;Java;JavaScript;MATLAB;Python;R;Rust;SQL;TypeScript
934,C++;HTML/CSS;Julia;Python;Rust;SQL
935,
936,JavaScript;TypeScript
937,C#;HTML/CSS;JavaScript;PowerShell;SQL
938,C++
939,Bash/Shell;Groovy;Java
940,Bash/Shell;Clojure;Dart;HTML/CSS;Java;JavaScript
941,Bash/Shell;Clojure;HTML/CSS;Java;TypeScript
942,Bash/Shell;Go;JavaScript;Lua;Python;Rust;SQL
943,Python
944,Go;HTML/CSS;JavaScript;PowerShell;Python;Rust;TypeScript
945,Bash/Shell;C;C++;Python
946,Bash/Shell;C#;JavaScript;PHP;PowerShell;Python;SQL;TypeScript
947,C;C#;C++;JavaScript;Lua;PHP;Python
948,Bash/Shell;C++;Groovy;Java;Kotlin;PowerShell;Python
949,C#;HTML/CSS;JavaScript;Python;SQL;TypeScript
950,Bash/Shell;Go;Groovy;Java;JavaScript;PHP;Python;SQL
951,Bash/Shell;C;C++;Elixir;Erlang;Go;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Perl;Python;Ruby;Rust;SQL;TypeScript
952,HTML/CSS;JavaScript;Rust;SQL;TypeScript
953,Assembly;Bash/Shell;C;C#;C++;Python;Rust
954,C#;F#
955,C#;HTML/CSS;JavaScript;SQL
956,C;C++;Haskell;Julia;Lua;MATLAB;Python;Rust;Scala
957,C;C++;Go;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL;TypeScript
958,APL;JavaScript;Python;Swift
959,C#;HTML/CSS;JavaScript;Python;SQL;TypeScript
960,C++
961,
962,Python
963,Groovy;JavaScript;Perl;Python;Rust;Swift
964,Scala;SQL
965,Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;Rust;SQL
966,HTML/CSS;JavaScript;PHP;SQL;TypeScript
967,C#;C++;Java;JavaScript;Objective-C;PowerShell;Ruby;TypeScript
968,HTML/CSS;JavaScript;PHP;SQL;TypeScript
969,Bash/Shell;HTML/CSS;Java;JavaScript;PHP;Python;Rust;SQL
970,Elixir;Erlang
971,C#
972,Assembly;Bash/Shell;C;C++;Go;HTML/CSS;JavaScript;Python;Rust;Solidity
973,JavaScript
974,Delphi;HTML/CSS;PHP;Python;SQL
975,C#;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL
976,Java;JavaScript;Python
977,Groovy;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL
978,Bash/Shell;HTML/CSS;JavaScript;Python;TypeScript
979,Bash/Shell;C#;C++;Java;PowerShell;Python;Rust;TypeScript
980,Java;Python;TypeScript
981,Bash/Shell;C#;Go;HTML/CSS;Java;JavaScript;PowerShell;Python;Solidity;TypeScript
982,Bash/Shell;C++;HTML/CSS;JavaScript;PHP;Python;TypeScript
983,Assembly;Bash/Shell;C;C++;PowerShell;Python;Rust
984,C#;JavaScript;SQL;VBA
985,Bash/Shell;C#;Haskell;HTML/CSS;JavaScript;TypeScript
986,C#;Clojure;HTML/CSS;Java;JavaScript;Kotlin;SQL;TypeScript
987,C;Clojure;Dart;F#;HTML/CSS;JavaScript;Julia;OCaml;Python;R;Rust;SQL;TypeScript
988,JavaScript;Python;Rust;TypeScript
989,Bash/Shell;C++;Go;Groovy;JavaScript;Python;Rust;SQL;TypeScript
990,Bash/Shell;C++;HTML/CSS;JavaScript;Lua;Python;Rust;SQL
991,C#;C++;HTML/CSS;Java;JavaScript;SQL;TypeScript
992,Kotlin
993,Bash/Shell;Go;HTML/CSS;JavaScript;Python;Rust;SQL
994,Delphi;HTML/CSS;JavaScript;Rust;SQL
995,Bash/Shell;C;C++;Dart;Go;HTML/CSS;Java;JavaScript;Lua;Python;Rust;SQL;TypeScript
996,C#;HTML/CSS;JavaScript;SQL;TypeScript
997,Bash/Shell;C;Elixir;JavaScript;Rust;SQL;TypeScript
998,Bash/Shell;C#;JavaScript;PowerShell;Python;SQL
999,Java;PHP
1000,C#;Dart;Python
1001,C;C#;C++;HTML/CSS;JavaScript;PowerShell;Rust;TypeScript
1002,Assembly;C;C#;Haskell;Rust
1003,Bash/Shell;C;C++;Delphi;HTML/CSS;JavaScript;PHP;SQL;TypeScript
1004,Go;Java;Kotlin;Python;Rust;Scala;TypeScript
1005,Bash/Shell;C;Haskell;HTML/CSS;JavaScript;TypeScript
1006,Bash/Shell;C#;HTML/CSS;Java;JavaScript;SQL
1007,Bash/Shell;Go;Python;Rust
1008,C;C#;C++;Dart;Elixir;Go;Java;JavaScript;Kotlin;Objective-C;R;Ruby;Rust;Swift;TypeScript
1009,Bash/Shell;Clojure;JavaScript;Python;Rust;TypeScript
1010,Bash/Shell;C;C++;Go;Java;JavaScript;Kotlin;Perl;PHP;Python;Rust;Scala;SQL;TypeScript
1011,C#;HTML/CSS;TypeScript
1012,C++;Go;Java;JavaScript;TypeScript
1013,Bash/Shell;HTML/CSS;Java;JavaScript;Python;Rust;SQL
1014,C++;Kotlin;MATLAB;Python;Rust
1015,Bash/Shell;Java;JavaScript;Kotlin;Python;SQL
1016,C#;PowerShell
1017,Assembly;Bash/Shell;C;C#;Perl;PowerShell;Python
1018,C;C#;C++;Java;JavaScript;SQL
1019,Bash/Shell;C;Objective-C;PHP
